,Feature Name,Importance,Standard Deviation
87,Frame1_INDEX_FINGER_TIP_x,0.0028406712516228063,0.020378782692196264
88,Frame1_INDEX_FINGER_TIP_y,0.0008850873091857678,0.007369612732083082
89,Frame1_INDEX_FINGER_TIP_z,0.00012159736770101046,0.002158023949634272
90,Frame1_MIDDLE_FINGER_MCP_x,0.0017932872254620125,0.016393359279145602
91,Frame1_MIDDLE_FINGER_MCP_y,0.0018832813401252696,0.013112908561499022
92,Frame1_MIDDLE_FINGER_MCP_z,0.0001662494587803051,0.002168264924529518
93,Frame1_MIDDLE_FINGER_PIP_x,0.0030190122238344555,0.021798941067717764
94,Frame1_MIDDLE_FINGER_PIP_y,0.0009130117539111297,0.00777566924256043
95,Frame1_MIDDLE_FINGER_PIP_z,0.0007374295083632311,0.006945698203587403
96,Frame1_MIDDLE_FINGER_DIP_x,0.0034873877411367047,0.024056091370475048
97,Frame1_MIDDLE_FINGER_DIP_y,0.0008566389151474917,0.007714606135594132
98,Frame1_MIDDLE_FINGER_DIP_z,0.00013055354218202638,0.001931081126760707
99,Frame1_MIDDLE_FINGER_TIP_x,0.0023241930889449374,0.019681765443628214
100,Frame1_MIDDLE_FINGER_TIP_y,0.0006001707280208378,0.006366819669597237
101,Frame1_MIDDLE_FINGER_TIP_z,6.28941021537292e-05,0.0010260638402180807
102,Frame1_RING_FINGER_MCP_x,0.0005483714797846602,0.005327471788599664
103,Frame1_RING_FINGER_MCP_y,0.0009183785046960855,0.007901683539912429
104,Frame1_RING_FINGER_MCP_z,0.0004372111857194375,0.004960235979162749
105,Frame1_RING_FINGER_PIP_x,0.001267406413287668,0.012579565996762092
106,Frame1_RING_FINGER_PIP_y,0.0011259584082479277,0.009265174458783934
107,Frame1_RING_FINGER_PIP_z,0.0009584047909275941,0.008067530121353228
108,Frame1_RING_FINGER_DIP_x,0.0017066206056266212,0.014978607450689015
109,Frame1_RING_FINGER_DIP_y,0.0013469792399573143,0.009885655171581516
110,Frame1_RING_FINGER_DIP_z,0.00034021426176844034,0.003325294085572339
111,Frame1_RING_FINGER_TIP_x,0.0011578729644504675,0.01308446192325827
112,Frame1_RING_FINGER_TIP_y,0.0017961529403241788,0.01202966170248564
113,Frame1_RING_FINGER_TIP_z,0.00025753947887989444,0.0030715775811794594
114,Frame1_PINKY_MCP_x,0.00023938608773956847,0.002606610514446645
115,Frame1_PINKY_MCP_y,0.001100831563137188,0.009117425611290895
116,Frame1_PINKY_MCP_z,0.0005020301528980165,0.005342834813002033
117,Frame1_PINKY_PIP_x,0.00031422731922676854,0.003919245574711037
118,Frame1_PINKY_PIP_y,0.0014497309520745698,0.01120929856762679
119,Frame1_PINKY_PIP_z,0.0006235940693314097,0.00622672984511056
120,Frame1_PINKY_DIP_x,0.0002857095929708453,0.003783062240338632
121,Frame1_PINKY_DIP_y,0.001607726149671786,0.01172245597368604
122,Frame1_PINKY_DIP_z,0.00022154442844891857,0.003344581912452831
123,Frame1_PINKY_TIP_x,0.0003071213547869669,0.0037542784818923084
124,Frame1_PINKY_TIP_y,0.0014586795361820675,0.010878426005718367
125,Frame1_PINKY_TIP_z,0.00032607864298546494,0.003347931870147202
126,Frame2_WRIST_x,0.00017089261249003123,0.0030670187492420225
127,Frame2_WRIST_y,0.0003329714190056848,0.004893761358228934
128,Frame2_WRIST_z,0.0,0.0
129,Frame2_THUMB_CMC_x,0.001246538408281573,0.012070403220241466
130,Frame2_THUMB_CMC_y,0.00043693445220424355,0.005295600077784443
131,Frame2_THUMB_CMC_z,9.618182841040536e-05,0.0011451811430667166
132,Frame2_THUMB_MCP_x,0.0022105165102690202,0.017082613518056282
133,Frame2_THUMB_MCP_y,0.001045947748688403,0.00918015373434773
134,Frame2_THUMB_MCP_z,0.00011700348606256668,0.0015680896742463926
135,Frame2_THUMB_IP_x,0.0014486519163262367,0.013602775566799237
136,Frame2_THUMB_IP_y,0.0003346565557606425,0.0035643012109869295
137,Frame2_THUMB_IP_z,0.00013844216589859108,0.0013641904264102367
138,Frame2_THUMB_TIP_x,0.0008083359744931138,0.007892590525100513
139,Frame2_THUMB_TIP_y,0.0005077955671752305,0.005289127020712802
140,Frame2_THUMB_TIP_z,4.461807502122939e-05,0.0005494702810016263
141,Frame2_INDEX_FINGER_MCP_x,0.003643386290060825,0.02431953779479538
142,Frame2_INDEX_FINGER_MCP_y,0.0010335085285104303,0.009294328961291107
143,Frame2_INDEX_FINGER_MCP_z,0.00014454108312769007,0.0020214248608652566
144,Frame2_INDEX_FINGER_PIP_x,0.0035133258061107917,0.024000836233105945
145,Frame2_INDEX_FINGER_PIP_y,0.0005198001186882439,0.0053120672271395565
146,Frame2_INDEX_FINGER_PIP_z,0.0002645312735815561,0.0033018299872235603
147,Frame2_INDEX_FINGER_DIP_x,0.0029047311049272616,0.01990280528509709
148,Frame2_INDEX_FINGER_DIP_y,0.0003519060213642864,0.004004792911843828
149,Frame2_INDEX_FINGER_DIP_z,9.237392553346286e-05,0.0009592432529859663
150,Frame2_INDEX_FINGER_TIP_x,0.0031404138459531395,0.020866277296838997
151,Frame2_INDEX_FINGER_TIP_y,0.0006005635433907735,0.005983359844866859
152,Frame2_INDEX_FINGER_TIP_z,0.00019019645554948795,0.0024476264289914926
153,Frame2_MIDDLE_FINGER_MCP_x,0.0013554728124545994,0.014354210659546472
154,Frame2_MIDDLE_FINGER_MCP_y,0.0012352220124416838,0.010345048227137986
155,Frame2_MIDDLE_FINGER_MCP_z,0.0002991161443922106,0.004076950607269853
156,Frame2_MIDDLE_FINGER_PIP_x,0.002377659545244804,0.01938366302767246
157,Frame2_MIDDLE_FINGER_PIP_y,0.0008906829225617249,0.007982912168092668
158,Frame2_MIDDLE_FINGER_PIP_z,0.0012912980140122948,0.009795018422375604
159,Frame2_MIDDLE_FINGER_DIP_x,0.003024099311968902,0.02221916663722029
160,Frame2_MIDDLE_FINGER_DIP_y,0.0012175575214195974,0.010109439631895064
161,Frame2_MIDDLE_FINGER_DIP_z,0.00022441428122259072,0.002933900494882984
162,Frame2_MIDDLE_FINGER_TIP_x,0.004378981420589544,0.02671357258652611
163,Frame2_MIDDLE_FINGER_TIP_y,0.0011325973203171907,0.009678958894942045
164,Frame2_MIDDLE_FINGER_TIP_z,0.00012613185345431135,0.0014557640687858173
165,Frame2_RING_FINGER_MCP_x,0.00019409351826624847,0.0029607218885179436
166,Frame2_RING_FINGER_MCP_y,0.0011999437194191572,0.010035256814029359
167,Frame2_RING_FINGER_MCP_z,0.00027801250864530866,0.004363407295594933
168,Frame2_RING_FINGER_PIP_x,0.0006088410249304835,0.006422886784713769
169,Frame2_RING_FINGER_PIP_y,0.0016470698868730513,0.01146592194363839
170,Frame2_RING_FINGER_PIP_z,0.0020071692924949593,0.0124093392173294
171,Frame2_RING_FINGER_DIP_x,0.000829556180016077,0.010829870498455992
172,Frame2_RING_FINGER_DIP_y,0.0012361590539752033,0.009971527222799181
173,Frame2_RING_FINGER_DIP_z,8.335569798300052e-05,0.0010247600499097146
174,Frame2_RING_FINGER_TIP_x,0.0018635210489452766,0.015996085112490437
175,Frame2_RING_FINGER_TIP_y,0.0012853703162744692,0.010104650548947356
176,Frame2_RING_FINGER_TIP_z,0.0001324426993611037,0.00158108493006718
177,Frame2_PINKY_MCP_x,0.00028209762726929334,0.0032816805810407155
178,Frame2_PINKY_MCP_y,0.0006650446009926872,0.006451713809436494
179,Frame2_PINKY_MCP_z,0.000747682341537824,0.00728000193949387
180,Frame2_PINKY_PIP_x,2.6264830073308335e-05,0.00042005091671236297
181,Frame2_PINKY_PIP_y,0.001370074567051493,0.010295043777737774
182,Frame2_PINKY_PIP_z,0.0006080949061454247,0.006147782301311036
183,Frame2_PINKY_DIP_x,0.00043716323663100333,0.004439842429052606
184,Frame2_PINKY_DIP_y,0.0011866513047400764,0.01019937091726677
185,Frame2_PINKY_DIP_z,0.00020145510725363982,0.002433863774463506
186,Frame2_PINKY_TIP_x,0.0003105674135557221,0.0035029291315301883
187,Frame2_PINKY_TIP_y,0.0012565176644424385,0.009478924103773783
188,Frame2_PINKY_TIP_z,6.771834095363858e-05,0.0008150869744871119
189,Frame3_WRIST_x,0.00031644212243119957,0.003691836556310329
190,Frame3_WRIST_y,0.0002236859969348244,0.003018138356251017
191,Frame3_WRIST_z,0.0,0.0
192,Frame3_THUMB_CMC_x,0.0021236746555425294,0.01780168160221091
193,Frame3_THUMB_CMC_y,0.00043444854832777683,0.005726092484647132
194,Frame3_THUMB_CMC_z,0.00017611087897068903,0.001980955147374253
195,Frame3_THUMB_MCP_x,0.0018077765050361775,0.015262654276273217
196,Frame3_THUMB_MCP_y,0.0008820956933738857,0.0077838014030324
197,Frame3_THUMB_MCP_z,0.0001583767140679507,0.00161239183375699
198,Frame3_THUMB_IP_x,0.001115699483918574,0.011064739451064334
199,Frame3_THUMB_IP_y,0.0005871527123259356,0.006351208472788758
200,Frame3_THUMB_IP_z,0.00018241984919544296,0.0019266566096062413
201,Frame3_THUMB_TIP_x,0.001210155257900221,0.010694873900737936
202,Frame3_THUMB_TIP_y,0.00023656657882670438,0.0031407137446819423
203,Frame3_THUMB_TIP_z,8.544617813638568e-05,0.0010786752793287891
204,Frame3_INDEX_FINGER_MCP_x,0.0030325183072807457,0.02127683617894664
205,Frame3_INDEX_FINGER_MCP_y,0.0006192142193973579,0.006618480367896624
206,Frame3_INDEX_FINGER_MCP_z,0.0002389647822266157,0.0028825428977999534
207,Frame3_INDEX_FINGER_PIP_x,0.0034348262562297334,0.022559596397207806
208,Frame3_INDEX_FINGER_PIP_y,0.0004619483800753366,0.005740870022004831
209,Frame3_INDEX_FINGER_PIP_z,5.859934235877994e-05,0.0007719639856391559
210,Frame3_INDEX_FINGER_DIP_x,0.0017516633821230423,0.015897513573538344
211,Frame3_INDEX_FINGER_DIP_y,0.00041752836008823453,0.005043226516279298
212,Frame3_INDEX_FINGER_DIP_z,7.885152423033286e-05,0.0008864142745005797
213,Frame3_INDEX_FINGER_TIP_x,0.0019692722531411554,0.016228380048926322
214,Frame3_INDEX_FINGER_TIP_y,0.0002984325609527291,0.003343680378973309
215,Frame3_INDEX_FINGER_TIP_z,0.00012469006588231753,0.0018747626419902729
216,Frame3_MIDDLE_FINGER_MCP_x,0.0011711560470896215,0.01330439331152084
217,Frame3_MIDDLE_FINGER_MCP_y,0.00086510092768667,0.00800789118155226
218,Frame3_MIDDLE_FINGER_MCP_z,0.00020674155888413242,0.0025512483639063208
219,Frame3_MIDDLE_FINGER_PIP_x,0.0018279455322197816,0.0164385657744131
220,Frame3_MIDDLE_FINGER_PIP_y,0.0012325546773117656,0.009838077104934614
221,Frame3_MIDDLE_FINGER_PIP_z,0.0005814387491071117,0.006039242829325051
222,Frame3_MIDDLE_FINGER_DIP_x,0.001992307716567838,0.017065990922285477
223,Frame3_MIDDLE_FINGER_DIP_y,0.0009196430367209286,0.008672663110020396
224,Frame3_MIDDLE_FINGER_DIP_z,0.0001971002905735096,0.00312701364058005
225,Frame3_MIDDLE_FINGER_TIP_x,0.003356954268765836,0.022886671542039664
226,Frame3_MIDDLE_FINGER_TIP_y,0.0007496415500808139,0.007470197092696864
227,Frame3_MIDDLE_FINGER_TIP_z,0.00011768981105557591,0.0012175089524668887
228,Frame3_RING_FINGER_MCP_x,0.0002819929414849018,0.0035980794364808707
229,Frame3_RING_FINGER_MCP_y,0.000668397588326269,0.007651035606301353
230,Frame3_RING_FINGER_MCP_z,0.0004317129633701087,0.00507374561080065
231,Frame3_RING_FINGER_PIP_x,0.00038310599041815587,0.0041782641801945625
232,Frame3_RING_FINGER_PIP_y,0.0008345497583828939,0.007729017771270435
233,Frame3_RING_FINGER_PIP_z,0.0013763629428506972,0.00998578727921236
234,Frame3_RING_FINGER_DIP_x,0.0008538891271193109,0.010000354503428368
235,Frame3_RING_FINGER_DIP_y,0.0015076055483642208,0.01128255522608485
236,Frame3_RING_FINGER_DIP_z,4.21761141038038e-05,0.0006798281817610091
237,Frame3_RING_FINGER_TIP_x,0.0016589149876108,0.015588529599597592
238,Frame3_RING_FINGER_TIP_y,0.0012264808559342638,0.010199521979630663
239,Frame3_RING_FINGER_TIP_z,3.343284738416636e-05,0.0005111742431050227
240,Frame3_PINKY_MCP_x,0.00022265024453159887,0.003494014946479301
241,Frame3_PINKY_MCP_y,0.0004328313436816065,0.004953854614576212
242,Frame3_PINKY_MCP_z,0.00043027762601216985,0.004749906441840241
243,Frame3_PINKY_PIP_x,0.00034019259352695665,0.0038024738317652394
244,Frame3_PINKY_PIP_y,0.0007979641481953999,0.00783156103724125
245,Frame3_PINKY_PIP_z,0.0003909018909428111,0.004409430841012908
246,Frame3_PINKY_DIP_x,0.0003474907435235819,0.0037591976375533375
247,Frame3_PINKY_DIP_y,0.0014250633273300564,0.010420644739905347
248,Frame3_PINKY_DIP_z,0.0001520093989384808,0.002018936276839337
249,Frame3_PINKY_TIP_x,0.00015389159390635242,0.002552028163837984
250,Frame3_PINKY_TIP_y,0.0010874697857786682,0.009603115821509245
251,Frame3_PINKY_TIP_z,0.00028314090160224244,0.002672712484009002
252,Frame4_WRIST_x,0.0002306649780819701,0.003184075524592979
253,Frame4_WRIST_y,0.00039076689795531115,0.0048108848206439
254,Frame4_WRIST_z,0.0,0.0
255,Frame4_THUMB_CMC_x,0.00040741543738557335,0.005935908913876442
256,Frame4_THUMB_CMC_y,0.00042976151182116566,0.00532741841463035
257,Frame4_THUMB_CMC_z,0.00021909300989090245,0.0019198726673701105
258,Frame4_THUMB_MCP_x,0.0009007833950194272,0.010318608578375481
259,Frame4_THUMB_MCP_y,0.00012034509332644052,0.0017055342843935797
260,Frame4_THUMB_MCP_z,7.166768535581139e-05,0.0009604260091672726
261,Frame4_THUMB_IP_x,0.0010401924330679234,0.012139080138080675
262,Frame4_THUMB_IP_y,0.0003376518735714598,0.005023540311247039
263,Frame4_THUMB_IP_z,9.039278335560023e-05,0.0011684507853616075
264,Frame4_THUMB_TIP_x,0.0007844942036415776,0.0076376784134227615
265,Frame4_THUMB_TIP_y,0.0004497417947537349,0.004418421414067292
266,Frame4_THUMB_TIP_z,8.799176200689522e-05,0.0010355221840996432
267,Frame4_INDEX_FINGER_MCP_x,0.001731859795430174,0.016088383585579288
268,Frame4_INDEX_FINGER_MCP_y,0.0005403834816457075,0.005569938141336703
269,Frame4_INDEX_FINGER_MCP_z,0.0003497935953794043,0.0031284241775006074
270,Frame4_INDEX_FINGER_PIP_x,0.0025168040329797913,0.01841341851318576
271,Frame4_INDEX_FINGER_PIP_y,0.00018784693979545815,0.002067646932323986
272,Frame4_INDEX_FINGER_PIP_z,0.00014540980153296678,0.0018444711464508379
273,Frame4_INDEX_FINGER_DIP_x,0.000757318751815269,0.009566233193775541
274,Frame4_INDEX_FINGER_DIP_y,0.0003552397568685094,0.0034849525629447446
275,Frame4_INDEX_FINGER_DIP_z,9.33701630539411e-05,0.0011094357461876555
276,Frame4_INDEX_FINGER_TIP_x,0.0016294851697420318,0.014044190060279122
277,Frame4_INDEX_FINGER_TIP_y,0.0007538290062634887,0.0070603064679469986
278,Frame4_INDEX_FINGER_TIP_z,0.000166221130179421,0.0027254752870559985
279,Frame4_MIDDLE_FINGER_MCP_x,0.0006111878897715524,0.007279735989507102
280,Frame4_MIDDLE_FINGER_MCP_y,0.0004825727072998459,0.005476649790477667
281,Frame4_MIDDLE_FINGER_MCP_z,0.00017667835167844306,0.00300734452552491
282,Frame4_MIDDLE_FINGER_PIP_x,0.0005932297272896888,0.009082981303402514
283,Frame4_MIDDLE_FINGER_PIP_y,0.0007432173200108805,0.007696535526434449
284,Frame4_MIDDLE_FINGER_PIP_z,0.0009720773507947767,0.00822373783000007
285,Frame4_MIDDLE_FINGER_DIP_x,0.0023358240177045048,0.017657066410289676
286,Frame4_MIDDLE_FINGER_DIP_y,0.0006350653485406412,0.0072421517508343995
287,Frame4_MIDDLE_FINGER_DIP_z,6.98608231758008e-05,0.0008393164900109026
288,Frame4_MIDDLE_FINGER_TIP_x,0.0032234835403250612,0.022651337115423904
289,Frame4_MIDDLE_FINGER_TIP_y,0.0003941335947062536,0.004789351318179119
290,Frame4_MIDDLE_FINGER_TIP_z,5.555564472192953e-05,0.0006707623428584806
291,Frame4_RING_FINGER_MCP_x,0.00035039145569834806,0.004887760543674637
292,Frame4_RING_FINGER_MCP_y,0.0005742409400027477,0.006108946311224093
293,Frame4_RING_FINGER_MCP_z,0.00019992155497378395,0.0031380549302482998
294,Frame4_RING_FINGER_PIP_x,0.00036773194834018757,0.004800510507786291
295,Frame4_RING_FINGER_PIP_y,0.0011214308454144996,0.009327626803826898
296,Frame4_RING_FINGER_PIP_z,0.0015276466448593694,0.010597294225556799
297,Frame4_RING_FINGER_DIP_x,0.0006981555594736758,0.007970081936159683
298,Frame4_RING_FINGER_DIP_y,0.0011649226606257963,0.009403922707465841
299,Frame4_RING_FINGER_DIP_z,0.0001803544145361203,0.0023738021602539
300,Frame4_RING_FINGER_TIP_x,0.0006055797751056695,0.007845520486207364
301,Frame4_RING_FINGER_TIP_y,0.0007906460420688206,0.007076304055138326
302,Frame4_RING_FINGER_TIP_z,6.113153722045079e-05,0.0007824255918110384
303,Frame4_PINKY_MCP_x,0.00032320750739070264,0.003583841369477803
304,Frame4_PINKY_MCP_y,0.0006130540177564758,0.006681003455438174
305,Frame4_PINKY_MCP_z,0.0006481138257575373,0.006439921545514221
306,Frame4_PINKY_PIP_x,0.00023600076745921282,0.0028198993805923405
307,Frame4_PINKY_PIP_y,0.0006411677498284245,0.007159248681546571
308,Frame4_PINKY_PIP_z,0.000517329884219456,0.005385056263562917
309,Frame4_PINKY_DIP_x,0.0003572064750731815,0.004148711021680317
310,Frame4_PINKY_DIP_y,0.0012350790873652446,0.01026142875839415
311,Frame4_PINKY_DIP_z,2.3577925071537315e-05,0.0004985847384230672
312,Frame4_PINKY_TIP_x,0.00012660372225278035,0.0013013522270481422
313,Frame4_PINKY_TIP_y,0.0011506107797419989,0.009558316752121607
314,Frame4_PINKY_TIP_z,9.076140616840495e-05,0.0010315336820370395
315,Frame5_WRIST_x,0.0001610364340724014,0.0023702158781238364
316,Frame5_WRIST_y,0.0001151375094342933,0.0016716185995413568
317,Frame5_WRIST_z,0.0,0.0
318,Frame5_THUMB_CMC_x,0.00016575282719567965,0.0023124020858552898
319,Frame5_THUMB_CMC_y,8.261349695299311e-05,0.001284556016524668
320,Frame5_THUMB_CMC_z,0.00013084208003391257,0.0016982764677383791
321,Frame5_THUMB_MCP_x,0.00029039451607854944,0.0027853199938088044
322,Frame5_THUMB_MCP_y,7.158935374699317e-05,0.0010986941972788962
323,Frame5_THUMB_MCP_z,0.00010921068343670478,0.001429560906347545
324,Frame5_THUMB_IP_x,0.0005762967226486758,0.005718047007908153
325,Frame5_THUMB_IP_y,0.0002303077762478912,0.0024287263826428683
326,Frame5_THUMB_IP_z,8.424753299694059e-05,0.001470120535902087
327,Frame5_THUMB_TIP_x,0.0004986280769369879,0.0039495115584706995
328,Frame5_THUMB_TIP_y,0.00010486919420433254,0.0013033964333719202
329,Frame5_THUMB_TIP_z,0.00020131550943287347,0.0024111120111719635
330,Frame5_INDEX_FINGER_MCP_x,0.0007744614062770159,0.009787886959301054
331,Frame5_INDEX_FINGER_MCP_y,0.00037063291784058546,0.0038490414397671876
332,Frame5_INDEX_FINGER_MCP_z,0.00032915943382198835,0.0032571300795000324
333,Frame5_INDEX_FINGER_PIP_x,0.0015260937034873975,0.014085518335793482
334,Frame5_INDEX_FINGER_PIP_y,0.00019899253465819762,0.0019908395073370676
335,Frame5_INDEX_FINGER_PIP_z,0.0001373983848292759,0.00239964896904811
336,Frame5_INDEX_FINGER_DIP_x,0.000783099949187664,0.008706898338909688
337,Frame5_INDEX_FINGER_DIP_y,0.00017826336027204837,0.0018029745646909942
338,Frame5_INDEX_FINGER_DIP_z,0.0001497116931076962,0.0023529639321107606
339,Frame5_INDEX_FINGER_TIP_x,0.0012007892066485573,0.011192355502157993
340,Frame5_INDEX_FINGER_TIP_y,0.0004677239127969942,0.005595614483797084
341,Frame5_INDEX_FINGER_TIP_z,0.00031088946487631963,0.004074482677831824
342,Frame5_MIDDLE_FINGER_MCP_x,8.292143548990214e-05,0.0014836015822921392
343,Frame5_MIDDLE_FINGER_MCP_y,9.949865390289829e-05,0.00118052032807888
344,Frame5_MIDDLE_FINGER_MCP_z,0.0002901937605025973,0.0034569839668580453
345,Frame5_MIDDLE_FINGER_PIP_x,0.0005143586873180369,0.0062684380054595975
346,Frame5_MIDDLE_FINGER_PIP_y,0.00034571144230059194,0.0037455066342021864
347,Frame5_MIDDLE_FINGER_PIP_z,0.0009656548996154297,0.008387022730461567
348,Frame5_MIDDLE_FINGER_DIP_x,0.0009699049825316311,0.011523769241764313
349,Frame5_MIDDLE_FINGER_DIP_y,0.00031759606340390226,0.004407381663758457
350,Frame5_MIDDLE_FINGER_DIP_z,0.00027565661478087827,0.003580506118420349
351,Frame5_MIDDLE_FINGER_TIP_x,0.0016513961652807846,0.01534689984622228
352,Frame5_MIDDLE_FINGER_TIP_y,0.0005006873292869172,0.005807200981854932
353,Frame5_MIDDLE_FINGER_TIP_z,9.167192943864109e-05,0.0012858194754955836
354,Frame5_RING_FINGER_MCP_x,0.0002463997731226626,0.003193060386302298
355,Frame5_RING_FINGER_MCP_y,0.00022969944624239878,0.0026647785847204557
356,Frame5_RING_FINGER_MCP_z,0.000288948531292274,0.0036322268213161398
357,Frame5_RING_FINGER_PIP_x,0.00044409365894141625,0.003918021163339181
358,Frame5_RING_FINGER_PIP_y,0.00042637686482529906,0.004442573146313343
359,Frame5_RING_FINGER_PIP_z,0.0013762291677570527,0.009885043093639509
360,Frame5_RING_FINGER_DIP_x,0.0005705357308415825,0.005764766078174566
361,Frame5_RING_FINGER_DIP_y,0.0007700846958284982,0.0070389795236962234
362,Frame5_RING_FINGER_DIP_z,9.234671954710622e-05,0.0017126632155592815
363,Frame5_RING_FINGER_TIP_x,0.00043799529066000046,0.005113908907077916
364,Frame5_RING_FINGER_TIP_y,0.0007433594866390363,0.006527925798337085
365,Frame5_RING_FINGER_TIP_z,5.573894524922753e-05,0.0008474128161288302
366,Frame5_PINKY_MCP_x,0.0003344391251569938,0.0036584973292357117
367,Frame5_PINKY_MCP_y,0.000326265692044034,0.004004149054545253
368,Frame5_PINKY_MCP_z,0.0005197800048312192,0.005398003818686098
369,Frame5_PINKY_PIP_x,0.000290840702731082,0.0035090139290557243
370,Frame5_PINKY_PIP_y,0.00018807345583085424,0.002464940792016496
371,Frame5_PINKY_PIP_z,0.00037937570375160863,0.004770671114721897
372,Frame5_PINKY_DIP_x,0.00031796630997869347,0.0037966496029400135
373,Frame5_PINKY_DIP_y,0.0007147841438308986,0.006580669646418623
374,Frame5_PINKY_DIP_z,8.919550442549266e-05,0.001046574875412827
375,Frame5_PINKY_TIP_x,0.0003041356145566821,0.003975215627471686
376,Frame5_PINKY_TIP_y,0.0006924531075224584,0.0064343115916978685
377,Frame5_PINKY_TIP_z,0.00010673234305797194,0.001493533519291324
378,Frame6_WRIST_x,8.754651585006158e-05,0.0014938151201230644
379,Frame6_WRIST_y,0.00011752294234985954,0.0014756871362663034
380,Frame6_WRIST_z,0.0,0.0
381,Frame6_THUMB_CMC_x,0.000264285391319122,0.003177158909618904
382,Frame6_THUMB_CMC_y,8.609958291622311e-05,0.0013593332045197138
383,Frame6_THUMB_CMC_z,6.580338933867219e-05,0.0007908423492146634
384,Frame6_THUMB_MCP_x,0.000274581916177004,0.002655017258955683
385,Frame6_THUMB_MCP_y,0.0003028937996963512,0.0031194045395499474
386,Frame6_THUMB_MCP_z,0.00013135291698917968,0.0013842067631071814
387,Frame6_THUMB_IP_x,0.000704990626805457,0.005335797710536169
388,Frame6_THUMB_IP_y,0.0002522183128657439,0.002654474294710382
389,Frame6_THUMB_IP_z,0.00010059684253222535,0.0016699501359136305
390,Frame6_THUMB_TIP_x,0.00033182617405262416,0.002910007722297183
391,Frame6_THUMB_TIP_y,0.00029812599211031333,0.0037172223975919173
392,Frame6_THUMB_TIP_z,6.849577848490213e-05,0.0013363034637250263
393,Frame6_INDEX_FINGER_MCP_x,0.00029452345279000995,0.0035244113498519103
394,Frame6_INDEX_FINGER_MCP_y,0.000300367096005814,0.003499515976655919
395,Frame6_INDEX_FINGER_MCP_z,0.0003369881849387867,0.0029702904020707157
396,Frame6_INDEX_FINGER_PIP_x,0.0006845318816348781,0.0076344172728685725
397,Frame6_INDEX_FINGER_PIP_y,0.0004957863286285308,0.004328664824515292
398,Frame6_INDEX_FINGER_PIP_z,0.0002834595902102485,0.0030053511583081013
399,Frame6_INDEX_FINGER_DIP_x,0.0004731324984098153,0.00591352657026908
400,Frame6_INDEX_FINGER_DIP_y,0.00043322645321261434,0.003952649468583174
401,Frame6_INDEX_FINGER_DIP_z,0.00018446086310901441,0.002051748093276258
402,Frame6_INDEX_FINGER_TIP_x,0.000791086605470157,0.007793546834018171
403,Frame6_INDEX_FINGER_TIP_y,0.0004935337984033279,0.003775373538499625
404,Frame6_INDEX_FINGER_TIP_z,0.0002927903778855597,0.00338005184313644
405,Frame6_MIDDLE_FINGER_MCP_x,0.000347592878579859,0.0038214324578276122
406,Frame6_MIDDLE_FINGER_MCP_y,0.00035941156430140033,0.004670697496040112
407,Frame6_MIDDLE_FINGER_MCP_z,0.00020392166476037758,0.002023268078715896
408,Frame6_MIDDLE_FINGER_PIP_x,0.0005689650112624044,0.006377881237558174
409,Frame6_MIDDLE_FINGER_PIP_y,0.00020686807974794,0.0021178516246402805
410,Frame6_MIDDLE_FINGER_PIP_z,0.0008420367194727915,0.007318054144453326
411,Frame6_MIDDLE_FINGER_DIP_x,0.000273909139476278,0.004637819847547921
412,Frame6_MIDDLE_FINGER_DIP_y,0.00033409987704394287,0.0033483791243914263
413,Frame6_MIDDLE_FINGER_DIP_z,0.00016381068545069405,0.001505219787464164
414,Frame6_MIDDLE_FINGER_TIP_x,0.00032285266104084824,0.00547115520037836
415,Frame6_MIDDLE_FINGER_TIP_y,0.00042455067999631294,0.003966088093629911
416,Frame6_MIDDLE_FINGER_TIP_z,0.00010244709755206861,0.0009554741359357626
417,Frame6_RING_FINGER_MCP_x,9.992538130476737e-05,0.0018017043611996955
418,Frame6_RING_FINGER_MCP_y,0.0003370345173843036,0.004299767050038336
419,Frame6_RING_FINGER_MCP_z,0.00018750409440208637,0.0019037413950575726
420,Frame6_RING_FINGER_PIP_x,0.00011920702469164529,0.0018689874841325113
421,Frame6_RING_FINGER_PIP_y,0.00021255901619950186,0.0030131562973729777
422,Frame6_RING_FINGER_PIP_z,0.0010945892485697772,0.008166500791222872
423,Frame6_RING_FINGER_DIP_x,0.00035376273003011707,0.0032747146537226383
424,Frame6_RING_FINGER_DIP_y,0.000286250810135409,0.003287453082764514
425,Frame6_RING_FINGER_DIP_z,4.3232566571775067e-05,0.0005961692590058056
426,Frame6_RING_FINGER_TIP_x,0.00039185086183866766,0.0037646727860584854
427,Frame6_RING_FINGER_TIP_y,0.0002543723977015114,0.0022366047815157815
428,Frame6_RING_FINGER_TIP_z,1.6762842922852157e-05,0.0004164825718620709
429,Frame6_PINKY_MCP_x,0.00021697430509157924,0.0023169966024363885
430,Frame6_PINKY_MCP_y,0.00024238690289124227,0.0025367719371738482
431,Frame6_PINKY_MCP_z,0.0002597029160327854,0.0031685306117392935
432,Frame6_PINKY_PIP_x,5.5590209444345806e-05,0.0008853080795474525
433,Frame6_PINKY_PIP_y,0.00018462062663461567,0.003494326841851213
434,Frame6_PINKY_PIP_z,0.0002952703931951842,0.003771258684741466
435,Frame6_PINKY_DIP_x,0.0002244696472593216,0.0033011620395174144
436,Frame6_PINKY_DIP_y,0.00027255930945758447,0.0031504666702587628
